"","Specimen.Code","Common.Name","Latin.Name","City","Province","Country","Latitude","Longitude","Matrix.PCR.Result","Matrix.PCR.Result.Date","PCRResultDate","week","weekNum"
"2","CWHC.136185.1","Ring-Billed Gull","Larus delawarensis","Wetaskiwin","Alberta","Canada",52.9695,-113.3772,"Negative ","2017-08-17",2017-08-17,4,2
"3","CWHC.136472.1","Bald Eagle","Haliaeetus leucocephalus","Barrhead","Alberta","Canada",54.1673,-114.5269,"Negative ","2017-09-19",2017-09-19,2,7
"5","CWHC.135779.1","Merlin","Falco columbarius","Saskatoon","Saskatchewan","Canada",52.1473939,-106.5910967,"Negative ","2017-08-31",2017-08-31,4,4
"6","CWHC.136077.1","Blue-Winged Teal","Anas discors","","Saskatchewan","Canada",51.701373,-106.51696,"Negative ","2017-10-11",2017-10-11,3,10
"7","CWHC.136088.1","Blue-Winged Teal","Anas discors","","Saskatchewan","Canada",51.701373,-106.51696,"Negative ","2017-09-07",2017-09-07,4,5
"8","CWHC.136650.1","Mallard","Anas platyrhynchos","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-05",2017-10-05,4,9
"9","CWHC.136844.1","Canada Goose","Branta canadensis","Neuville","Québec","Canada",46.69777778,-71.6075,"Negative ","2017-11-02",2017-11-02,4,13
"10","CWHC.135716.2","Pine Siskin","Carduelis pinus","Sainte-Brigitte-de-Laval","Québec","Canada",47.002378,-71.1942119,"Negative ","2017-08-10",2017-08-10,4,1
"11","CWHC.137322.1","Ring-Billed Gull","Larus delawarensis","Longueuil","Québec","Canada",45.54363,-73.4715403,"Negative ","2017-11-28",2017-11-28,2,17
"12","CWHC.136914.1","Common Loon","Gavia immer","Chester Basin","Nova Scotia","Canada",44.6265,-64.30557,"Negative ","2018-01-11",2018-01-11,4,23
"13","CWHC.135695.1","American Kestrel","Falco sparverius","La Motte","Québec","Canada",48.33333333,-78.11666667,"Negative ","2017-08-15",2017-08-15,2,2
"14","CWHC.135784.1","American Crow","Corvus brachyrhynchos","Saskatoon","Saskatchewan","Canada",52.1741547,-106.61317,"Negative ","2017-08-31",2017-08-31,4,4
"15","CWHC.136265.1","Canada Goose","Branta canadensis","Toronto","Ontario","Canada",43.753005,-79.360058,"Negative ","2017-08-31",2017-08-31,4,4
"16","CWHC.136998.4","Long-Tailed Duck","Clangula hyemalis","Toronto","Ontario","Canada",43.662648,-79.3100073,"Negative ","2017-11-14",2017-11-14,2,15
"17","CWHC.136422.1","American Robin","Turdus migratorius","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"18","CWHC.136468.1","Great Gray Owl","Strix nebulosa","Barrhead","Alberta","Canada",54.1231,-114.4017,"Negative ","2017-09-19",2017-09-19,2,7
"19","CWHC.136188.1","Ring-Billed Gull","Larus delawarensis","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-08-17",2017-08-17,4,2
"21","CWHC.135904.1","Great Black-Backed Gull","Larus marinus","Covehead","Prince Edward Island","Canada",46.42429101,-63.15998213,"Negative ","2017-09-28",2017-09-28,4,8
"23","CWHC.136456.1","American Crow","Corvus brachyrhynchos","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"24","CWHC.136400.1","Ruffed Grouse","Bonasa umbellus","Miltonvale Park","Prince Edward Island","Canada",46.32377,-63.19235,"Negative ","2017-10-31",2017-10-31,2,13
"25","CWHC.136656.1","Boreal Owl","Aegolius funereus","Cadomin","Alberta","Canada",53.0325,-117.3265,"Negative ","2017-10-05",2017-10-05,4,9
"26","CWHC.136998.1","Long-Tailed Duck","Clangula hyemalis","Toronto","Ontario","Canada",43.662648,-79.3100073,"Negative ","2017-11-14",2017-11-14,2,15
"27","CWHC.136068.1","Blue-Winged Teal","Anas discors","","Saskatchewan","Canada",51.701373,-106.51696,"Negative ","2017-09-07",2017-09-07,4,5
"28","CWHC.135870.1","American Crow","Corvus brachyrhynchos","Saskatoon","Saskatchewan","Canada",52.09619,-106.609097,"Negative ","2017-08-21",2017-08-21,1,3
"29","CWHC.136004.5","Herring Gull","Larus argentatus","Lac-Etchemin","Québec","Canada",46.39555556,-70.50833333,"Suspicious ","2017-08-30",2017-08-30,3,4
"30","CWHC.138429.1","Snowy Owl","Bubo scandiacus","Crediton","Ontario","Canada",43.295894,-81.59826,"Negative ","2018-01-15",2018-01-15,1,24
"31","CWHC.135729.1","Red-Tailed Hawk","Buteo jamaicensis","Saskatoon","Saskatchewan","Canada",52.148613,-106.5905669,"Negative ","2017-08-18",2017-08-18,5,2
"32","CWHC.135686.1","Ring-Billed Gull","Larus delawarensis","Waskesiu Lake","Saskatchewan","Canada",53.9231821,-106.0818084,"Negative ","2017-08-18",2017-08-18,5,2
"33","CWHC.137449.1","Common Loon","Gavia immer","Saguenay-Lac-Saint-Jean","Québec","Canada",48.34361111,-70.87444444,"Negative ","2017-11-30",2017-11-30,4,17
"34","CWHC.136449.1","Black-billed Magpie","Pica hudsonia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"35","CWHC.136539.1","Rock Pigeon","Columba livia","","Newfoundland And Labrador","Canada",0,0,"Negative ","2018-01-10",2018-01-10,3,23
"36","CWHC.136748.3","American Wigeon","Anas americana","Sackville","New Brunswick","Canada",45.9086,-64.3006,"Negative ","2018-01-11",2018-01-11,4,23
"37","CWHC.136770.1","Swainson's Thrush","Catharus ustulatus","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-19",2017-10-19,4,11
"38","CWHC.138140.1","Double-Crested Cormorant","Phalacrocorax auritus","Burlington","Ontario","Canada",43.32142,-79.798897,"Negative ","2017-11-28",2017-11-28,2,17
"39","CWHC.135940.1","American Crow","Corvus brachyrhynchos","Minesing","Ontario","Canada",44.448273,-79.760589,"Negative ","2017-08-23",2017-08-23,3,3
"40","CWHC.136538.1","Rock Pigeon","Columba livia","Charlottetown","Prince Edward Island","Canada",46.23283,-63.1293,"Negative ","2018-01-10",2018-01-10,3,23
"41","CWHC.135671.1","Canada Goose","Branta canadensis","Sainte-Béatrix","Québec","Canada",46.167275,-73.62367778,"Negative ","2017-08-10",2017-08-10,4,1
"42","CWHC.137680.5","Canada Goose","Branta canadensis","Ottawa","Ontario","Canada",45.393302,-75.701534,"Negative ","2017-11-23",2017-11-23,4,16
"43","CWHC.136458.1","American Crow","Corvus brachyrhynchos","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"44","CWHC.136329.1","Ross's Goose","Chen rossii","Saskatoon","Saskatchewan","Canada",52.1401751,-106.7058091,"Negative ","2017-11-09",2017-11-09,4,14
"45","CWHC.136444.1","Black-billed Magpie","Pica hudsonia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"46","CWHC.136664.1","Red-Tailed Hawk","Buteo jamaicensis","Nanton","Alberta","Canada",50.3128,-113.926,"Negative ","2017-10-13",2017-10-13,5,10
"47","CWHC.136296.3","Mallard","Anas platyrhynchos","Peterborough","Ontario","Canada",44.331715,-78.331127,"Negative ","2017-09-22",2017-09-22,5,7
"48","CWHC.138355.1","Rough-Legged Hawk","Buteo lagopus","Cambridge Bay","Nunavut","Canada",69.07,-104.58,"Negative ","2018-01-15",2018-01-15,1,24
"49","CWHC.138581.4","Green-Winged Teal","Anas carolinensis","Bellevue","Alberta","Canada",49.5829,-114.3643,"Positive ","2018-01-17",2018-01-17,3,24
"50","CWHC.136370.1","Least Sandpiper","Calidris minutilla","Mount Stewart","Prince Edward Island","Canada",46.36431,-62.86478,"Negative ","2017-10-31",2017-10-31,2,13
"51","CWHC.136749.1","Mallard","Anas platyrhynchos","Bathurst","New Brunswick","Canada",47.6206,-65.64,"Negative ","2018-01-11",2018-01-11,4,23
"52","CWHC.136177.1","Double-Crested Cormorant","Phalacrocorax auritus","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-08-17",2017-08-17,4,2
"53","CWHC.136414.1","Great Blue Heron","Ardea herodias","Hinchinbrooke","Québec","Canada",45.04194444,-74.10305556,"Negative ","2017-10-03",2017-10-03,2,9
"54","CWHC.136763.1","Rock Pigeon","Columba livia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-19",2017-10-19,4,11
"55","CWHC.136648.1","Lesser Scaup","Aythya affinis","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-05",2017-10-05,4,9
"56","CWHC.136439.1","Ring-Billed Gull","Larus delawarensis","St. Albert","Alberta","Canada",53.6305,-113.6256,"Negative ","2017-09-14",2017-09-14,4,6
"57","CWHC.135660.1","Great Horned Owl","Bubo virginianus","Kenaston","Saskatchewan","Canada",51.5006133,-106.2706236,"Negative ","2017-08-18",2017-08-18,5,2
"58","CWHC.136356.1","American White Pelican","Pelecanus erythrorhynchos","Martensville","Saskatchewan","Canada",52.2603525,-106.6706617,"Negative ","2017-11-09",2017-11-09,4,14
"59","CWHC.136453.1","American Crow","Corvus brachyrhynchos","Leduc","Alberta","Canada",53.258,-113.5502,"Negative ","2017-09-14",2017-09-14,4,6
"60","CWHC.138155.1","American Crow","Corvus brachyrhynchos","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-12-12",2017-12-12,2,19
"61","CWHC.136471.1","Northern goshawk","Accipiter gentilis","Spruce Grove","Alberta","Canada",53.5428,-113.9034,"Negative ","2017-09-19",2017-09-19,2,7
"62","CWHC.136426.1","American Robin","Turdus migratorius","Stony Plain","Alberta","Canada",53.5279,-114.0019,"Negative ","2017-09-14",2017-09-14,4,6
"64","CWHC.136546.1","Rock Pigeon","Columba livia","Summerside","Prince Edward Island","Canada",46.39167,-63.79094,"Negative ","2017-10-31",2017-10-31,2,13
"65","CWHC.136195.1","Canada Goose","Branta canadensis","Sherwood Park","Alberta","Canada",53.5412,-113.2957,"Negative ","2017-08-17",2017-08-17,4,2
"67","CWHC.138801.1","Snow Goose","Chen caerulescens","Notre-Dame-du-Bon-Conseil","Québec","Canada",45.98777778,-72.30583333,"Negative ","2018-01-23",2018-01-23,2,25
"68","CWHC.136445.1","Black-billed Magpie","Pica hudsonia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"69","CWHC.136641.1","Rock Pigeon","Columba livia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-05",2017-10-05,4,9
"71","CWHC.135759.1","Pileated Woodpecker","Dryocopus pileatus","Oakfield","Nova Scotia","Canada",44.89656,-63.58184,"Negative ","2018-01-10",2018-01-10,3,23
"72","CWHC.136726.1","Herring Gull","Larus argentatus","Oyster Bed Bridge","Prince Edward Island","Canada",46.3883965,-63.2369849,"Negative ","2017-10-31",2017-10-31,2,13
"73","CWHC.136435.1","Rock Pigeon","Columba livia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"74","CWHC.136765.1","Rock Pigeon","Columba livia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-19",2017-10-19,4,11
"76","CWHC.136269.1","Canada Goose","Branta canadensis","Toronto","Ontario","Canada",43.73989,-79.421563,"Negative ","2017-08-31",2017-08-31,4,4
"77","CWHC.136646.1","California Gull","Larus californicus","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-05",2017-10-05,4,9
"78","CWHC.136275.1","Great Horned Owl","Bubo virginianus","Brooks","Alberta","Canada",50.566,-111.8992,"Negative ","2017-09-19",2017-09-19,2,7
"79","CWHC.138175.1","Rock Pigeon","Columba livia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-12-12",2017-12-12,2,19
"80","CWHC.135644.1","California Gull","Larus californicus","Saskatoon","Saskatchewan","Canada",52.2021042,-106.6785858,"Negative ","2017-08-18",2017-08-18,5,2
"82","CWHC.137680.2","Canada Goose","Branta canadensis","Ottawa","Ontario","Canada",45.393302,-75.701534,"Negative ","2017-11-23",2017-11-23,4,16
"83","CWHC.136178.1","Black-billed Magpie","Pica hudsonia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-08-17",2017-08-17,4,2
"84","CWHC.135716.1","Pine Siskin","Carduelis pinus","Sainte-Brigitte-de-Laval","Québec","Canada",47.002378,-71.1942119,"Negative ","2017-08-10",2017-08-10,4,1
"85","CWHC.135698.1","Double-Crested Cormorant","Phalacrocorax auritus","Kingston","Ontario","Canada",44.269847,-76.570382,"Negative ","2017-08-09",2017-08-09,3,1
"86","CWHC.136409.1","Swainson's Hawk","Buteo swainsoni","Calgary","Alberta","Canada",51.0094,-114.1641,"Negative ","2017-10-13",2017-10-13,5,10
"87","CWHC.136915.1","Broad-Winged Hawk","Buteo platypterus","Bocabec","New Brunswick","Canada",45.17066,-67.0012405,"Negative ","2018-01-11",2018-01-11,4,23
"88","CWHC.136626.1","American Crow","Corvus brachyrhynchos","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-05",2017-10-05,4,9
"89","CWHC.136476.1","Canada Goose","Branta canadensis","Victoriaville","Québec","Canada",46.07972222,-71.92611111,"Negative ","2017-10-05",2017-10-05,4,9
"90","CWHC.138142.1","Least Flycatcher","Empidonax minimus","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-12-12",2017-12-12,2,19
"91","CWHC.136187.1","Ring-Billed Gull","Larus delawarensis","Edmonton","Alberta","Canada",53.5444,-113.4909,"Positive ","2017-08-17",2017-08-17,4,2
"92","CWHC.138165.1","Mallard","Anas platyrhynchos","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-12-12",2017-12-12,2,19
"93","CWHC.135943.1","Blue Jay","Cyanocitta cristata","Saskatoon","Saskatchewan","Canada",52.1094892,-106.6367511,"Negative ","2017-08-31",2017-08-31,4,4
"94","CWHC.137456.1","White-Rumped Sandpiper","Calidris fuscicollis","Encana Offshore Platform","Nova Scotia","Canada",43.81269,-60.68837,"Negative ","2018-01-11",2018-01-11,4,23
"95","CWHC.136180.1","Black-billed Magpie","Pica hudsonia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-08-17",2017-08-17,4,2
"96","CWHC.136448.1","Black-billed Magpie","Pica hudsonia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"97","CWHC.138146.1","White-Winged Crossbill","Loxia leucoptera","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-12-12",2017-12-12,2,19
"98","CWHC.136066.1","Blue-Winged Teal","Anas discors","","Saskatchewan","Canada",51.701373,-106.51696,"Positive ","2017-09-07",2017-09-07,4,5
"99","CWHC.136086.1","Mallard","Anas platyrhynchos","","Saskatchewan","Canada",51.701373,-106.51696,"Suspicious ","2017-09-07",2017-09-07,4,5
"100","CWHC.136165.1","Pine Siskin","Carduelis pinus","Stony Plain","Alberta","Canada",53.5279,-114.0019,"Negative ","2017-08-17",2017-08-17,4,2
"102","CWHC.136334.1","Ring-Billed Gull","Larus delawarensis","Saskatoon","Saskatchewan","Canada",52.0870713,-106.6499746,"Negative ","2017-11-09",2017-11-09,4,14
"103","CWHC.136028.1","Double-Crested Cormorant","Phalacrocorax auritus","Prince Edward","Ontario","Canada",44.03209,-77.57061,"Negative ","2017-08-30",2017-08-30,3,4
"104","CWHC.136164.1","House Sparrow","Passer domesticus","Edmonton","Alberta","Canada",53.5225,-113.6242,"Negative ","2017-08-17",2017-08-17,4,2
"105","CWHC.136100.1","Ring-Billed Gull","Larus delawarensis","Lanoraie","Québec","Canada",45.96291944,-73.216625,"Negative ","2017-09-08",2017-09-08,5,5
"106","CWHC.138577.2","Canada Goose","Branta canadensis","Ottawa","Ontario","Canada",45.393302,-75.701534,"Negative ","2018-01-16",2018-01-16,2,24
"107","CWHC.138181.1","Great Horned Owl","Bubo virginianus","Sherwood Park","Alberta","Canada",53.5412,-113.2957,"Negative ","2017-12-12",2017-12-12,2,19
"108","CWHC.135903.1","Ring-Billed Gull","Larus delawarensis","Charlottetown","Prince Edward Island","Canada",46.2726,-63.14798,"Negative ","2017-09-28",2017-09-28,4,8
"109","CWHC.137727.1","Snow Goose","Chen caerulescens","Saint-Rémi","Québec","Canada",45.2575,-73.61444444,"Negative ","2017-12-08",2017-12-08,5,18
"111","CWHC.136174.1","Rock Pigeon","Columba livia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-08-17",2017-08-17,4,2
"112","CWHC.136074.1","Blue-Winged Teal","Anas discors","","Saskatchewan","Canada",51.701373,-106.51696,"Negative ","2017-10-11",2017-10-11,3,10
"113","CWHC.136633.1","Black-billed Magpie","Pica hudsonia","Spruce Grove","Alberta","Canada",53.5428,-113.9034,"Negative ","2017-10-05",2017-10-05,4,9
"114","CWHC.136632.1","Black-billed Magpie","Pica hudsonia","Spruce Grove","Alberta","Canada",53.5428,-113.9034,"Negative ","2017-10-05",2017-10-05,4,9
"115","CWHC.136004.6","Herring Gull","Larus argentatus","Lac-Etchemin","Québec","Canada",46.39555556,-70.50833333,"Negative ","2017-08-30",2017-08-30,3,4
"116","CWHC.138581.2","Mallard","Anas platyrhynchos","Bellevue","Alberta","Canada",49.5829,-114.3643,"Negative ","2018-01-17",2018-01-17,3,24
"117","CWHC.136169.1","Blue Jay","Cyanocitta cristata","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-08-17",2017-08-17,4,2
"119","CWHC.137642.1","Canada Goose","Branta canadensis","Farnham","Québec","Canada",45.28305556,-72.97472222,"Negative ","2017-12-05",2017-12-05,2,18
"120","CWHC.136658.1","Swainson's Hawk","Buteo swainsoni","","Alberta","Canada",53.5487,-113.7626,"Negative ","2017-10-05",2017-10-05,4,9
"122","CWHC.135941.1","American Crow","Corvus brachyrhynchos","Midhurst","Ontario","Canada",44.4467,-79.7288,"Negative ","2017-08-23",2017-08-23,3,3
"123","CWHC.135774.2","Double-Crested Cormorant","Phalacrocorax auritus","Sauble Beach","Ontario","Canada",44.618752,-81.267132,"Negative ","2017-08-16",2017-08-16,3,2
"124","CWHC.135651.1","Merlin","Falco columbarius","Kamsack","Saskatchewan","Canada",51.5648837,-101.8984151,"Negative ","2017-08-18",2017-08-18,5,2
"125","CWHC.136046.1","Red-Tailed Hawk","Buteo jamaicensis","Toronto","Ontario","Canada",43.7140257,-79.4546234,"Negative ","2017-08-22",2017-08-22,2,3
"126","CWHC.135639.1","Red-Tailed Hawk","Buteo jamaicensis","Zelma","Saskatchewan","Canada",51.842308,-105.9119361,"Negative ","2017-08-18",2017-08-18,5,2
"127","CWHC.138909.1","Trumpeter Swan","Cygnus buccinator","Stayner","Ontario","Canada",44.4321,-80.0867,"Negative ","2018-01-31",2018-01-31,3,26
"128","CWHC.136745.1","American Black Duck","Anas rubripes","Upper Sackville","New Brunswick","Canada",45.97198,-64.334095,"Negative ","2018-01-11",2018-01-11,4,23
"129","CWHC.136268.1","Barred Owl","Strix varia","Fernwood","Prince Edward Island","Canada",46.3282809,-63.783561,"Negative ","2017-09-28",2017-09-28,4,8
"130","CWHC.135947.1","Merlin","Falco columbarius","Saskatoon","Saskatchewan","Canada",52.1332144,-106.6700458,"Negative ","2017-08-31",2017-08-31,4,4
"131","CWHC.136412.1","Mallard","Anas platyrhynchos","Hudson","Québec","Canada",45.468429,-74.160436,"Negative ","2017-10-03",2017-10-03,2,9
"132","CWHC.136643.1","Rock Pigeon","Columba livia","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-10-05",2017-10-05,4,9
"133","CWHC.137680.3","Canada Goose","Branta canadensis","Ottawa","Ontario","Canada",45.393302,-75.701534,"Negative ","2017-11-23",2017-11-23,4,16
"134","CWHC.135882.1","Double-Crested Cormorant","Phalacrocorax auritus","Tobermory","Ontario","Canada",45.249671,-81.640491,"Negative ","2017-08-17",2017-08-17,4,2
"135","CWHC.137605.1","Grey Jay","Perisoreus canadensis","","","",45.568462,-78.712981,"Negative ","2017-12-18",2017-12-18,1,20
"137","CWHC.136922.1","Bald Eagle","Haliaeetus leucocephalus","New Glasgow","Nova Scotia","Canada",45.58717,-62.64512,"Negative ","2018-01-11",2018-01-11,4,23
"140","CWHC.136653.1","American Coot","Fulica americana","Sherwood Park","Alberta","Canada",53.5412,-113.2957,"Negative ","2017-10-05",2017-10-05,4,9
"141","CWHC.138396.1","Greater White-Fronted Goose","Anser albifrons","Amos","Québec","Canada",48.569811,-78.121372,"Negative ","2018-01-16",2018-01-16,2,24
"142","CWHC.135885.1","Double-Crested Cormorant","Phalacrocorax auritus","Saskatoon","Saskatchewan","Canada",52.143532,-106.6429494,"Negative ","2017-08-31",2017-08-31,4,4
"143","CWHC.136189.1","Ring-Billed Gull","Larus delawarensis","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-08-17",2017-08-17,4,2
"144","CWHC.136427.1","American Robin","Turdus migratorius","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"145","CWHC.137217.1","Trumpeter Swan","Cygnus buccinator","Pickering","Ontario","Canada",43.815293,-79.086549,"Negative ","2017-11-21",2017-11-21,2,16
"147","CWHC.136461.1","American Coot","Fulica americana","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-09-14",2017-09-14,4,6
"148","CWHC.136053.2","American Crow","Corvus brachyrhynchos","Strathroy","Ontario","Canada",42.9754343,-81.6320135,"Negative ","2018-01-08",2018-01-08,1,23
"149","CWHC.136768.1","Black-billed Magpie","Pica hudsonia","Edmonton","Alberta","Canada",53.554,-113.5373,"Negative ","2017-10-19",2017-10-19,4,11
"150","CWHC.136168.1","Sora","Porzana carolina","Edmonton","Alberta","Canada",53.5444,-113.4909,"Negative ","2017-08-17",2017-08-17,4,2
"151","CWHC.138154.1","American Crow","Corvus brachyrhynchos","Beaumont","Alberta","Canada",53.3524,-113.4154,"Negative ","2017-12-12",2017-12-12,2,19
